ID,Age,Height,Weight,Position,PreferredFoot,AttackingWorkRate,DefensiveWorkRate,PaceTotal,ShootingTotal,PassingTotal,DribblingTotal,DefendingTotal,PhysicalityTotal,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,STRating,LWRating,LFRating,CFRating,RFRating,RWRating,CAMRating,LMRating,CMRating,RMRating,LWBRating,CDMRating,RWBRating,LBRating,CBRating,RBRating,GKRating,Prospect
TRAIN_0034,0.4,0.681818182,0.52,0.0714285714,1,0.5,0.5,0.274197318,0.126759508,0.249996964,0.306454188,0.606066189,0.508770052,0.229739211,0.23077,0.648654434,0.541667147,0.258820278,0.413789457,0.261900323,0.243900297,0.478881738,0.555559218,0.370376063,0.487500128,0.440000405,0.379310345,0.43243435,0.337831731,0.41935218,0.462501898,0.575754642,0.240969791,0.532465669,0.620260215,0.313950311,0.178091019,0.320001376,0.44926804,0.632902979,0.644733679,0.605265485,0.0945998977,0,0.0434690863,0.0270247516,0.053339904,0.352118034,0.357146735,0.367652811,0.367652811,0.367652811,0.357146735,0.388060537,0.382351021,0.426468852,0.382351021,0.531245493,0.562502051,0.531245493,0.562502051,0.600002215,0.562502051,0.0447761194,1
TRAIN_0035,0.2,0.636363636,0.38,0.357142857,0,0.5,0.5,0.290323299,0.507048736,0.410719707,0.370964136,0.13636259,0.333336901,0.0675696567,0.05495,0.0945998977,0.083334294,0.0235309772,0.0229894781,0.0476220068,0.0731744795,0.028169514,0.0740679698,0.061727636,0.212502947,0.0933281991,0.0517296552,0.229732332,0.216210665,0.451613663,0.0999949375,0.196970675,0.0120437727,0.233761646,0.0886022368,0.0116298134,0.219181865,0.173330734,0.115946736,0.0506286332,0.0526345914,0.0657854017,0.621624193,0.698631788,0.623179996,0.594592644,0.613338496,0,0.0142880408,0.0147083478,0.0147083478,0.0147083478,0.0142880408,0.0149327244,0.0147020415,0.0294146064,0.0147020415,0.03125104,0.0156296142,0.03125104,0.031248291,0.0461574248,0.031248291,0.597014925,1
TRAIN_0036,1,0.522727273,0.42,0.357142857,0,0.5,0.5,0.419364532,0.507048736,0.571430306,0.51613281,0.212120863,0.491229948,0.0810907231,0.04396,0.121630139,0.263893852,0.0705929315,0.0919579125,0.0714330102,0.0853683968,0.225356112,0.148146927,0.185182908,0.174998206,0.133334684,0.172413793,0.378383857,0.310810533,0.645159011,0.0875006328,0.378783967,0.0722940819,0.233761646,0.0886022368,0.0465083234,0.246579598,0.0800032107,0.144924398,0.189874273,0.0921048113,0.0657854017,0.729733265,0.698631788,0.75362682,0.71621004,0.73333568,0.056333539,0.0714293469,0.0882389101,0.0882389101,0.0882389101,0.0714293469,0.104484295,0.0882340138,0.11764769,0.0882340138,0.0937531201,0.109374487,0.0937531201,0.0781261963,0.123075389,0.0781261963,0.686567164,0
TRAIN_0037,0.6,0.454545455,0.42,0.714285714,1,0.5,0.5,0.500005565,0.126759508,0.339283329,0.467739703,0.590912231,0.36841711,0.635133367,0.28571,0.513515121,0.458332853,0.235299536,0.563221065,0.285711327,0.280493025,0.352113009,0.604937865,0.679014243,0.562499359,0.640002432,0.448275862,0.648646457,0.121621066,0.500005887,0.474996203,0.31817595,0.240969791,0.54545856,0.632914494,0.511624348,0.342465911,0.359997248,0.550719931,0.544297238,0.723685566,0.657898227,0.027030241,0.0684949672,0.086951361,0.108111034,0.106668075,0.380279663,0.514282612,0.470588893,0.470588893,0.470588893,0.514282612,0.477612107,0.514702042,0.470590761,0.514702042,0.624998613,0.546872437,0.624998613,0.64061731,0.569230599,0.64061731,0.0895522388,1
TRAIN_0038,1,0.340909091,0.28,0.714285714,1,1,0.5,0.612909688,0.154933045,0.589280293,0.629035864,0.696966905,0.526310157,0.797302922,0.27473,0.621624193,0.666662824,0.270590884,0.724136837,0.464288673,0.426831008,0.605638635,0.728395469,0.69136182,0.700003075,0.666663289,0.534488276,0.608106054,0.108105332,0.548386337,0.725003797,0.409087975,0.337351418,0.649357531,0.73418215,0.709298386,0.493159197,0.533339449,0.550719931,0.696194403,0.763155786,0.723683629,0.108109072,0.109589536,0.130433636,0.0810742549,0.106668075,0.478871067,0.642853265,0.60294167,0.60294167,0.60294167,0.642853265,0.641793718,0.691180952,0.647056929,0.691180952,0.781253813,0.703124829,0.781253813,0.781251025,0.692305988,0.781251025,0.119402985,0
TRAIN_0039,1,0.363636364,0.42,0.5,0,0.5,0.5,0.774202882,0.549298338,0.499993929,0.580642758,0.0757582736,0.263155078,0.824333163,0.61538,0.554054536,0.472223823,0.494119815,0.712642098,0.511900323,0.646343471,0.436621551,0.654316511,0.790121939,0.862496284,0.5466641,0.551724138,0.729727264,0.5675684,0.306448764,0.474996203,0.287871942,0.674702836,0.298704023,0.113921936,0.651160249,0.479454577,0.5866711,0.536225085,0.101257266,0.197373994,0.131581856,0.0135091746,0.0410945693,0.0144940916,0.0945926443,0.053339904,0.605634382,0.685717388,0.661763884,0.661763884,0.661763884,0.685717388,0.641793718,0.676468028,0.514701936,0.676468028,0.468754507,0.312493848,0.468754507,0.421868335,0.246150779,0.421868335,0.0597014925,1
TRAIN_0040,1,0.772727273,0.72,0.357142857,1,0.5,0.5,0.354838351,0.464788431,0.517856059,0.403229755,0.181812948,0.403508021,0.0540604821,0.06593,0.108109072,0.111116235,0.0470619543,0.0459789563,0.0714330102,0.0731744795,0.084508542,0.0246893233,0.148150425,0.174998206,0.039996352,0.379310345,0.0270303141,0.283779065,0.0967726743,0.124993672,0.621205276,0.0240980273,0.1818232,0.0886022368,0.0116298134,0.301375065,0.159994955,0.0724621991,0.0632914245,0.0657989629,0.0394690305,0.675672783,0.657537219,0.710144545,0.648642148,0.640008448,0.056333539,0.0285652245,0.0441138668,0.0441138668,0.0441138668,0.0285652245,0.0597085096,0.0441170069,0.0735257807,0.0441170069,0.0468710132,0.062496582,0.0468710132,0.0468779053,0.0923037728,0.0468779053,0.641791045,0
TRAIN_0041,1,0.386363636,0.42,0.928571429,1,0.5,0.5,0.483879584,0.281692553,0.428569694,0.370964136,0.575758274,0.456139037,0.567575603,0.35165,0.486484879,0.527776177,0.411766512,0.551726326,0.44047767,0.426831008,0.492960579,0.432101614,0.580254124,0.625003844,0.4533359,0.344827586,0.608106054,0.391884397,0.500005887,0.674996203,0.303029325,0.433733045,0.662339383,0.658234193,0.581392299,0.424659111,0.426664679,0.507247423,0.594937137,0.631580755,0.631581856,0.0135091746,0.0821891387,0.0579631779,0.0270247516,0.026669952,0.422537528,0.499994571,0.485297241,0.485297241,0.485297241,0.499994571,0.492533638,0.514702042,0.499994632,0.514702042,0.624998613,0.562502051,0.624998613,0.624998633,0.569230599,0.624998633,0.0298507463,0
TRAIN_0042,0.6,0.704545455,0.76,0.0714285714,1,0.5,0.5,0.548394636,0.0704231383,0.249996964,0.322581675,0.666670505,0.684203204,0.283787801,0.20879,0.68919385,0.486114794,0.247059907,0.436778935,0.297622007,0.219512463,0.380282523,0.493830416,0.617286607,0.687498078,0.57333509,0.465522759,0.486484843,0.189189467,0.693551236,0.662501898,0.7121173,0.180719482,0.623382788,0.683542753,0.337209938,0.246579598,0.320001376,0.521742268,0.696194403,0.69736827,0.657898227,0.0945998977,0.0684949672,0.101445453,0.040543141,0.0799981227,0.366193708,0.4,0.382349983,0.382349983,0.382349983,0.4,0.402982067,0.426468028,0.441176155,0.426468028,0.60937864,0.593750342,0.60937864,0.64061731,0.67692018,0.64061731,0.0746268657,0
TRAIN_0043,0.6,0.454545455,0.46,0.5,0,1,1,0.661298759,0.577471875,0.750003036,0.661290838,0.63636259,0.666663099,0.770272681,0.61538,0.527036187,0.749997118,0.647055813,0.701147359,0.726188997,0.719517951,0.704226019,0.740745624,0.716056973,0.762497309,0.799997973,0.586206897,0.824328296,0.608105332,0.661289753,0.874996203,0.5,0.722898891,0.740263611,0.670888473,0.732558012,0.739727288,0.693334404,0.739128866,0.708857194,0.671050975,0.657898227,0.121618247,0.0274003978,0.0724572695,0.108111034,0.106668075,0.647892248,0.742858694,0.735294446,0.735294446,0.735294446,0.742858694,0.761188349,0.764702042,0.749997316,0.764702042,0.796873787,0.73437312,0.796873787,0.765621411,0.67692018,0.765621411,0.104477612,1
TRAIN_0044,0.8,0.795454545,0.5,0.0714285714,0,0.5,1,0.564520617,0.154933045,0.357145459,0.387102268,0.803033095,0.684203204,0.310818042,0.27473,0.864872579,0.736117676,0.282351255,0.459768413,0.214288673,0.207318546,0.535208935,0.666666667,0.580254124,0.737497566,0.333336711,0.551724138,0.391893946,0.351347465,0.709681977,0.649997469,0.666666667,0.253013564,0.701295977,0.784810409,0.255812174,0.164386399,0.346672935,0.695644329,0.746834302,0.855260597,0.776316371,0.0675696567,0.0548007956,0.086951361,0.0945926443,0.0666690133,0.450709439,0.457141306,0.455880545,0.455880545,0.455880545,0.457141306,0.477612107,0.5,0.544116542,0.5,0.718751733,0.718743506,0.718751733,0.765621411,0.799995569,0.765621411,0.0895522388,1
TRAIN_0045,0.2,0.181818182,0.24,0,1,1,0,0.645161649,0.549298338,0.625004554,0.59678089,0.469692084,0.36841711,0.554054536,0.61538,0.662163608,0.694444765,0.623535071,0.701147359,0.452377993,0.646343471,0.732395533,0.666666667,0.827164669,0.650003587,0.760001621,0.431028966,0.662166682,0.472968532,0.403221439,0.412494305,0.424245358,0.722898891,0.415584846,0.443033463,0.662790062,0.671238709,0.653338532,0.536225085,0.64556577,0.447371132,0.421050886,0.0405394156,0.0684949672,0.0434690863,0.0135063623,0.0799981227,0.605634382,0.685717388,0.69118058,0.69118058,0.69118058,0.685717388,0.716412564,0.676468028,0.647056929,0.676468028,0.593747573,0.562502051,0.593747573,0.578120728,0.507687366,0.578120728,0.0597014925,1
TRAIN_0046,1,0.318181818,0.58,0.285714286,1,0.5,0.5,0.532257526,0.183095878,0.464281811,0.419357242,0.5,0.508770052,0.378387699,0.35165,0.500005946,0.652783382,0.294121862,0.574715804,0.321422653,0.268299108,0.549299607,0.555559218,0.629634184,0.650003587,0.520003243,0.413793103,0.621626278,0.0135054638,0.532255596,0.612494305,0.484842617,0.409635018,0.519483817,0.582275097,0.523254162,0.561647776,0.400004587,0.304343642,0.443028705,0.657898051,0.486847341,0,0.0410945693,0.130433636,0.0270247516,0.0399990613,0.408451573,0.528570653,0.514702759,0.514702759,0.514702759,0.528570653,0.567163678,0.558819048,0.573531148,0.558819048,0.593747573,0.578120728,0.593747573,0.578120728,0.538458982,0.578120728,0.0447761194,0
TRAIN_0047,0,0.545454545,0.34,0,1,0.5,0.5,0.483879584,0.394365293,0.410719707,0.403229755,0.303033095,0.333336901,0.554054536,0.51648,0.594593952,0.472223823,0.435297489,0.551726326,0.511900323,0.439024926,0.42254271,0.555559218,0.617286607,0.6000041,0.5466641,0.103448276,0.41892426,0.459452798,0.596778561,0.237493039,0.39394135,0.421689273,0.584415154,0.329111527,0.593022112,0.520545423,0.573335321,0.44926804,0.329108648,0.407900912,0.328949114,0.0540604821,0.109589536,0.086951361,0.0270247516,0.053339904,0.478871067,0.528570653,0.514702759,0.514702759,0.514702759,0.528570653,0.522387893,0.514702042,0.441176155,0.514702042,0.4218724,0.375001367,0.4218724,0.421868335,0.399997785,0.421868335,0.0298507463,1
TRAIN_0048,1,0.704545455,0.68,0.0714285714,0,0,1,0.241945356,0.183095878,0.267859094,0.241933595,0.742428779,0.70175401,0.175678729,0.26374,0.851351512,0.569449088,0.317642603,0.333336858,0.202377993,0.207318546,0.563378449,0.518519739,0.34568091,0.462500384,0.306665721,0.499994483,0.41892426,0.5,0.677420494,0.575001266,0.7121173,0.240969791,0.805194949,0.74683643,0.395348075,0.191784132,0.346672935,0.507247423,0.759485828,0.73683849,0.71053097,0.121618247,0.0684949672,0.0144940916,0.0135063623,0.0666690133,0.408451573,0.342858694,0.39705833,0.39705833,0.39705833,0.342858694,0.388060537,0.382351021,0.470590761,0.382351021,0.593747573,0.656246924,0.593747573,0.64061731,0.738463413,0.64061731,0.0746268657,0
TRAIN_0049,0.4,0.681818182,0.62,0,0,0.5,0.5,0.580646597,0.352115691,0.517856059,0.435484729,0.333329495,0.491229948,0.418927115,0.45055,0.540545362,0.638892411,0.517650792,0.551726326,0.535711327,0.475606678,0.549299607,0.567898386,0.64198176,0.712497822,0.653327794,0.310344828,0.405404036,0.418915866,0.41935218,0.38749557,0.621205276,0.433733045,0.493509074,0.24050929,0.511624348,0.643840976,0.573335321,0.565214776,0.354422964,0.473688428,0.526316371,0.121618247,0.0136941715,0.0144940916,0.0945926443,0.026669952,0.492957022,0.542858694,0.544119455,0.544119455,0.544119455,0.542858694,0.582085208,0.544117007,0.529409239,0.544117007,0.48437448,0.46874624,0.48437448,0.484375854,0.446155209,0.484375854,0.0597014925,1
TRAIN_0050,0.8,0.840909091,0.7,0.357142857,1,0.5,0.5,0.467742474,0.535211569,0.589280293,0.548387784,0.0909122314,0.526310157,0.0135210665,0,0.0810907231,0.180559558,0,0.149421033,0.0476220068,0.0609805622,0.169017084,0.209875729,0.061727636,0.124998719,0.0266608569,0.24137931,0.0405404036,0.324326267,0.0645111914,0.0249987344,0.348479959,0.0120437727,0.129873714,0.0886022368,0.0232486966,0.287670445,0.0800032107,0.188408935,0.037965842,0.0263172957,0.0263163712,0.770272681,0.726020131,0.768107723,0.743246819,0.760005632,0.0422578655,0.0571413061,0.0735305623,0.0735305623,0.0735305623,0.0571413061,0.104484295,0.0735319723,0.11764769,0.0735319723,0.0468710132,0.062496582,0.0468710132,0.031248291,0.0461574248,0.031248291,0.731343284,1
TRAIN_0051,1,0.363636364,0.5,0.285714286,1,0.5,0.5,0.516131545,0.394365293,0.625004554,0.532260297,0.560604316,0.456139037,0.702703024,0.42857,0.554054536,0.666662824,0.529411163,0.62069476,0.63095534,0.451218843,0.661977663,0.654316511,0.64198176,0.612498847,0.640002432,0.431028966,0.648646457,0.5675684,0.306448764,0.637503164,0.439391983,0.530125155,0.45454144,0.607594796,0.558143602,0.602738623,0.50666789,0.536225085,0.607588662,0.618416383,0.565785402,0.135139313,0.095895365,0.115939544,0,0.026669952,0.521128933,0.614288041,0.588233322,0.588233322,0.588233322,0.614288041,0.626860994,0.632351021,0.632349626,0.632351021,0.671869626,0.624998633,0.671869626,0.656246924,0.569230599,0.656246924,0.0746268657,1
TRAIN_0052,0.6,0.75,0.62,0.0714285714,1,0.5,1,0.612909688,0.140846277,0.0892863648,0.403229755,0.742428779,0.649122995,0.270278627,0.1978,0.716224091,0.236111912,0.305882233,0.459768413,0.261900323,0.256094215,0.239434953,0.61728802,0.69136182,0.712497822,0.653327794,0.482758621,0.43243435,0.378378934,0.693551236,0.562496836,0.7121173,0.289155364,0.584415154,0.772156129,0.313950311,0.205488752,0.533339449,0.608699313,0.772148619,0.73683849,0.71053097,0.0405394156,0.0136941715,0.0434690863,0.0810742549,0.026669952,0.394365618,0.414288041,0.411766678,0.411766678,0.411766678,0.414288041,0.388060537,0.411765986,0.397054245,0.411765986,0.624998613,0.578120728,0.624998613,0.671876538,0.707691796,0.671876538,0.0597014925,0
TRAIN_0053,0.6,0.340909091,0.38,0.714285714,1,0.5,0.5,0.467742474,0.239442952,0.374995446,0.370964136,0.484846042,0.456139037,0.364866633,0.36264,0.500005946,0.555558117,0.294121862,0.49425263,0.36904466,0.365850446,0.464791065,0.518519739,0.580254124,0.6000041,0.533328604,0.362063448,0.743247489,0.391884397,0.451613663,0.6,0.378783967,0.313253391,0.584415154,0.48101858,0.360469565,0.397261377,0.453336238,0.420290378,0.556960029,0.552628868,0.605265485,0.027030241,0.0136941715,0.0144940916,0.0540495033,0.0399990613,0.394365618,0.457141306,0.441172197,0.441172197,0.441172197,0.457141306,0.462690577,0.470585035,0.470590761,0.470585035,0.54687656,0.515624146,0.54687656,0.562502051,0.523073174,0.562502051,0.0298507463,0
TRAIN_0054,1,0.636363636,0.5,0.5,0,0.5,0.5,0.564520617,0.380278524,0.678566658,0.532260297,0.575758274,0.578941173,0.702703024,0.51648,0.445945464,0.694444765,0.423526883,0.62069476,0.583333333,0.634149554,0.732395533,0.666666667,0.65431909,0.662498334,0.640002432,0.534488276,0.56756565,0.351347465,0.0161307414,0.762496836,0.621205276,0.421689273,0.441559588,0.582275097,0.581392299,0.684931822,0.653338532,0.579709622,0.632902979,0.657898051,0.578949114,0.135139313,0.109589536,0.0434690863,0.108111034,0.0666690133,0.521128933,0.642853265,0.617650017,0.617650017,0.617650017,0.642853265,0.656715248,0.676468028,0.661764232,0.676468028,0.703120667,0.671876538,0.703120667,0.687495215,0.584616407,0.687495215,0.119402985,0
TRAIN_0055,0.6,0.295454545,0.34,0.5,0,1,0.5,0.693550721,0.436625598,0.571430306,0.629035864,0.424241726,0.543860963,0.635133367,0.52747,0.45946653,0.611110471,0.494119815,0.724136837,0.571422653,0.585362909,0.591547963,0.654316511,0.790121939,0.737497566,0.813333468,0.362063448,0.878378789,0.4324316,0.338710247,0.637503164,0.454538609,0.578310727,0.766238354,0.49367286,0.593022112,0.589045509,0.60000688,0.550719931,0.405062863,0.592110535,0.447367258,0.0675696567,0.0548007956,0.0579631779,0.0135063623,0,0.535214888,0.657141306,0.632358365,0.632358365,0.632358365,0.657141306,0.656715248,0.661765986,0.602935019,0.661765986,0.624998613,0.562502051,0.624998613,0.593750342,0.507687366,0.593750342,0.0298507463,1
TRAIN_0056,0.6,0.568181818,0.36,1,1,1,0.5,0.580646597,0.591547939,0.464281811,0.467739703,0.0454503581,0.438598932,0.648654434,0.68132,0.770272681,0.541667147,0.658826419,0.597705282,0.63095534,0.646343471,0.239434953,0.592587709,0.679014243,0.675003331,0.559999595,0.499994483,0.472974753,0.540536932,0.612909303,0.550002531,0.515146625,0.650604809,0.27272928,0.113921936,0.662790062,0.493159197,0.786673394,0.391300687,0.0886057411,0.0789518871,0.105265485,0.0675696567,0.0684949672,0.101445453,0.0270247516,0,0.619720337,0.628576082,0.632358365,0.632358365,0.632358365,0.628576082,0.597017933,0.602936055,0.470590761,0.602936055,0.4218724,0.281245557,0.4218724,0.375001367,0.261536587,0.375001367,0.0597014925,0
TRAIN_0057,1,0.568181818,0.5,0.642857143,0,1,1,0.580646597,0.183095878,0.446431824,0.435484729,0.621208632,0.631572188,0.635133367,0.26374,0.594593952,0.513885206,0.258820278,0.597705282,0.44047767,0.426831008,0.380282523,0.567898386,0.703709396,0.662498334,0.533328604,0.465522759,0.29730305,0.256757867,0.483875146,0.837503164,0.621205276,0.385547473,0.441559588,0.645568774,0.500005465,0.493159197,0.50666789,0.521742268,0.670880087,0.671050975,0.631581856,0.0135091746,0.095895365,0.086951361,0.0810742549,0.0799981227,0.436623483,0.528570653,0.500005588,0.500005588,0.500005588,0.528570653,0.522387893,0.573531972,0.529409239,0.573531972,0.687500693,0.593750342,0.687500693,0.687495215,0.615388024,0.687495215,0.0746268657,0
TRAIN_0058,1,0.772727273,0.6,0.357142857,1,0.5,0.5,0.419364532,0.507048736,0.535718189,0.564515271,0.303033095,0.456139037,0.0945998977,0.02198,0.0945998977,0.0972252643,0.0705929315,0.0574736953,0.0476220068,0.0975623141,0.028169514,0.0493786465,0.209878061,0.312501922,0.106663694,0.206896552,0.0810808072,0.283779065,0.0645111914,0.0624917734,0.5,0.0240980273,0.103898971,0.0506282583,0.0581381368,0.205488752,0.0533316515,0.246376289,0.101257266,0.0789518871,0.0657854017,0.729733265,0.698631788,0.724638637,0.689185289,0.773334741,0.0422578655,0.0428532653,0.0441138668,0.0441138668,0.0441138668,0.0428532653,0.0447757853,0.0441170069,0.0441219096,0.0441170069,0.0625020801,0.031248291,0.0625020801,0.062496582,0.0615432331,0.062496582,0.701492537,1
TRAIN_0059,0.2,0.25,0.22,0,0,1,0.5,0.629035669,0.42253883,0.482143941,0.500005323,0.303033095,0.245614974,0.472975705,0.52747,0.432436289,0.555558117,0.517650792,0.563221065,0.511900323,0.548781157,0.549299607,0.604937865,0.728394303,0.700003075,0.813333468,0.258626207,0.878378789,0.445947334,0.41935218,0.462501898,0.151509284,0.5180709,0.467534331,0.24050929,0.511624348,0.547943156,0.573335321,0.507247423,0.354422964,0.473688428,0.447367258,0.0405394156,0.0274003978,0.115939544,0.0945926443,0.026669952,0.478871067,0.571423918,0.558827803,0.558827803,0.558827803,0.571423918,0.582085208,0.558819048,0.514701936,0.558819048,0.48437448,0.421868335,0.48437448,0.484375854,0.369226168,0.484375854,0.0447761194,1
TRAIN_0060,0.8,0.636363636,0.56,0.0714285714,0,0.5,0.5,0.516131545,0.154933045,0.714290918,0.564515271,0.86363741,0.70175401,0.716224091,0.24176,0.851351512,0.736117676,0.376475164,0.632189499,0.452377993,0.317074777,0.873243103,0.69135599,0.64198176,0.625003844,0.599995947,0.637925517,0.594595964,0.4324316,0.677420494,0.662501898,0.7121173,0.216871764,0.649357531,0.886078064,0.325580124,0.726034175,0.400004587,0.72463402,0.835440043,0.881577893,0.842101773,0.135139313,0.0821891387,0.086951361,0.040543141,0.119997184,0.478871067,0.571423918,0.558827803,0.558827803,0.558827803,0.571423918,0.626860994,0.647053062,0.705875407,0.647053062,0.828124827,0.828117993,0.828124827,0.843747607,0.846152994,0.843747607,0.119402985,0
